EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,OverTime,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,PerformanceRating,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,DistanceFromHome,Attrition
EMP0544,28,Male,Married,Research & Development,Manager,1,Life Sciences,Travel_Rarely,No,2,2,2,0,3870,Medium,23,0,2,3,4,4,1,3,28,No
EMP0545,35,Male,Married,Research & Development,Research Director,4,Life Sciences,Travel_Rarely,Yes,8,0,5,9,1018,Low,17,0,6,3,4,4,4,3,16,No
EMP0546,29,Male,Married,Sales,Sales Executive,4,Other,Travel_Rarely,Yes,7,4,3,2,3656,Medium,20,0,2,3,2,2,1,1,16,No
EMP0547,26,Male,Married,Research & Development,Manufacturing Director,1,Human Resources,Travel_Rarely,No,2,2,2,1,3160,Medium,13,2,4,3,3,3,4,3,8,No
EMP0548,27,Female,Single,Research & Development,Research Scientist,3,Other,Travel_Rarely,No,8,2,2,7,5808,Medium,17,1,2,3,1,1,1,3,7,No
EMP0549,34,Male,Divorced,Research & Development,Research Scientist,5,Human Resources,Non-Travel,No,14,0,1,7,3174,Medium,24,3,5,3,4,4,3,3,6,No
EMP0550,55,Female,Married,Human Resources,Manager,2,Other,Travel_Rarely,No,12,1,4,4,1495,Low,12,2,5,4,3,2,2,2,2,No
EMP0551,24,Male,Married,Research & Development,Healthcare Representative,4,Life Sciences,Travel_Rarely,Yes,5,0,5,4,3544,Medium,17,3,5,3,1,2,2,1,22,No
EMP0552,30,Male,Divorced,Research & Development,Research Scientist,5,Life Sciences,Travel_Frequently,No,12,1,5,3,11259,High,19,0,4,3,3,2,2,3,13,Yes
EMP0553,57,Female,Married,Sales,Sales Executive,5,Medical,Travel_Rarely,No,6,6,3,0,11008,High,22,1,4,4,3,1,3,3,12,No
EMP0554,59,Female,Single,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,No,3,3,3,0,2058,Low,15,0,5,3,1,1,4,3,15,No
EMP0555,26,Male,Divorced,Research & Development,Laboratory Technician,5,Medical,Travel_Rarely,No,3,3,3,5,13989,Very High,22,2,1,3,4,3,2,2,27,No
EMP0556,44,Female,Divorced,Sales,Manager,4,Medical,Travel_Rarely,No,11,3,5,3,16710,Very High,16,2,5,3,3,2,3,2,9,No
EMP0557,19,Male,Married,Sales,Sales Representative,5,Technical Degree,Travel_Frequently,No,12,3,2,3,2047,Low,23,3,1,3,4,1,3,1,2,No
EMP0558,22,Female,Single,Research & Development,Research Scientist,4,Human Resources,Travel_Rarely,No,1,1,0,2,2464,Low,20,0,2,3,4,2,1,4,17,No
EMP0559,46,Female,Single,Sales,Manager,4,Marketing,Travel_Rarely,No,4,4,4,8,8965,High,21,0,1,3,4,4,4,1,27,No
EMP0560,54,Female,Married,Research & Development,Manufacturing Director,1,Technical Degree,Non-Travel,No,7,3,3,2,9337,High,13,1,0,3,1,2,3,2,29,No
EMP0561,55,Female,Married,Human Resources,Manager,3,Human Resources,Travel_Rarely,No,6,2,6,7,14390,Very High,23,1,3,3,2,3,4,3,5,Yes
EMP0562,36,Male,Divorced,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,Yes,6,6,6,1,11258,High,20,0,0,3,4,1,2,3,11,No
EMP0563,25,Female,Divorced,Sales,Sales Representative,1,Medical,Travel_Rarely,Yes,5,3,2,3,5165,Medium,15,3,0,3,2,4,2,1,22,Yes
EMP0564,18,Male,Divorced,Research & Development,Laboratory Technician,2,Marketing,Travel_Rarely,Yes,2,2,2,0,4619,Medium,23,1,4,3,2,1,2,3,19,No
EMP0565,39,Male,Married,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,No,4,3,4,4,2248,Low,25,0,3,4,3,4,1,2,24,No
EMP0566,34,Male,Divorced,Sales,Sales Representative,1,Life Sciences,Travel_Rarely,No,12,3,2,1,2534,Low,15,0,4,3,4,2,1,1,7,Yes
EMP0567,24,Male,Married,Research & Development,Laboratory Technician,5,Other,Travel_Rarely,No,0,0,0,0,4173,Medium,13,0,1,3,4,2,4,4,2,Yes
EMP0568,42,Female,Single,Research & Development,Healthcare Representative,5,Human Resources,Non-Travel,Yes,6,5,2,0,4909,Medium,18,2,5,3,4,3,4,2,16,No
EMP0569,21,Male,Single,Research & Development,Research Director,2,Technical Degree,Travel_Rarely,No,8,3,6,1,4556,Medium,16,3,6,3,2,3,1,2,12,No
EMP0570,53,Male,Married,Research & Development,Manufacturing Director,4,Medical,Travel_Rarely,No,0,0,0,4,11904,High,23,0,6,3,1,4,3,3,23,Yes
EMP0571,23,Male,Divorced,Sales,Sales Executive,2,Human Resources,Travel_Rarely,No,12,0,2,8,1807,Low,13,0,6,3,2,3,4,2,15,Yes
EMP0572,48,Male,Single,Sales,Manager,3,Medical,Non-Travel,No,1,1,1,5,5655,Medium,11,0,1,3,4,3,4,2,1,No
EMP0573,36,Female,Single,Research & Development,Manager,5,Life Sciences,Travel_Rarely,No,2,2,2,3,1472,Low,20,1,3,3,4,3,2,4,25,Yes
EMP0574,56,Male,Divorced,Research & Development,Research Scientist,1,Technical Degree,Travel_Rarely,Yes,2,2,2,2,4140,Medium,11,0,2,3,4,3,4,3,13,No
EMP0575,44,Female,Single,Research & Development,Research Scientist,1,Technical Degree,Travel_Frequently,Yes,7,5,6,7,6292,High,23,2,1,3,2,2,4,2,23,Yes
EMP0576,27,Female,Divorced,Sales,Sales Executive,1,Life Sciences,Travel_Rarely,No,6,3,2,2,10293,High,21,2,0,3,4,3,3,3,6,No
EMP0577,43,Female,Married,Research & Development,Manufacturing Director,5,Marketing,Non-Travel,No,5,5,2,0,12238,Very High,20,3,3,3,3,2,4,2,13,No
EMP0578,36,Male,Single,Sales,Sales Executive,4,Technical Degree,Non-Travel,No,14,1,1,3,2291,Low,22,0,3,3,4,2,3,4,18,No
EMP0579,56,Female,Divorced,Sales,Sales Executive,5,Marketing,Non-Travel,Yes,9,4,4,4,4340,Medium,12,0,1,3,1,1,2,3,3,No
EMP0580,20,Male,Single,Research & Development,Healthcare Representative,5,Medical,Travel_Rarely,No,9,5,0,4,2343,Low,20,0,1,3,3,2,1,3,1,Yes
EMP0581,30,Female,Married,Sales,Manager,1,Technical Degree,Non-Travel,No,10,5,4,4,3011,Medium,15,2,4,3,4,2,2,4,15,No
EMP0582,45,Male,Single,Sales,Sales Representative,5,Other,Travel_Rarely,No,3,3,3,7,6618,High,17,1,4,3,3,3,3,1,26,No
EMP0583,37,Male,Single,Research & Development,Healthcare Representative,1,Life Sciences,Travel_Rarely,Yes,8,6,3,7,6959,High,11,1,0,3,4,2,3,2,13,Yes
EMP0584,45,Male,Single,Research & Development,Manager,4,Marketing,Travel_Rarely,Yes,0,0,0,3,9278,High,11,0,3,3,1,4,4,2,5,No
EMP0585,25,Female,Single,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,No,10,3,6,8,1505,Low,14,1,6,3,4,3,4,1,25,No
EMP0586,58,Male,Single,Sales,Manager,1,Medical,Travel_Rarely,No,14,2,4,0,8213,High,23,3,2,3,3,3,1,3,13,No
EMP0587,56,Male,Married,Sales,Manager,2,Medical,Travel_Rarely,Yes,1,1,1,4,2072,Low,20,2,2,3,1,3,3,3,22,Yes
EMP0588,18,Male,Married,Sales,Manager,3,Technical Degree,Travel_Rarely,Yes,14,4,1,4,9996,High,25,0,3,3,2,1,3,4,5,Yes
EMP0589,20,Female,Married,Sales,Sales Representative,4,Technical Degree,Travel_Rarely,No,13,2,0,4,2482,Low,16,1,0,4,1,3,2,4,28,Yes
EMP0590,30,Female,Married,Research & Development,Research Scientist,3,Other,Travel_Rarely,No,3,3,3,7,1735,Low,19,0,6,4,1,2,1,4,19,No
EMP0591,45,Male,Divorced,Research & Development,Research Director,1,Human Resources,Travel_Rarely,No,2,2,2,8,3456,Medium,11,0,4,3,1,4,2,1,21,No
EMP0592,42,Female,Divorced,Research & Development,Research Director,4,Human Resources,Travel_Rarely,No,0,0,0,2,18438,Very High,21,2,4,4,3,3,4,1,24,No
EMP0593,50,Male,Married,Research & Development,Research Director,2,Technical Degree,Travel_Frequently,No,4,4,4,8,2825,Low,20,2,4,3,1,3,4,3,28,No
EMP0594,55,Male,Divorced,Research & Development,Laboratory Technician,1,Human Resources,Travel_Rarely,Yes,6,1,5,7,5375,Medium,15,1,2,3,4,4,2,4,18,Yes
EMP0595,23,Female,Single,Research & Development,Manager,1,Life Sciences,Travel_Frequently,No,1,1,1,2,7161,High,19,2,2,3,1,3,4,3,21,No
EMP0596,49,Male,Married,Research & Development,Manufacturing Director,4,Other,Non-Travel,No,4,1,1,1,3073,Medium,18,3,0,3,1,1,2,1,22,Yes
EMP0597,38,Male,Married,Research & Development,Research Scientist,4,Life Sciences,Travel_Rarely,No,5,1,1,3,2978,Low,17,0,2,4,4,2,3,2,10,No
EMP0598,33,Male,Married,Research & Development,Healthcare Representative,3,Human Resources,Travel_Frequently,No,10,4,6,1,5377,Medium,23,2,1,3,4,4,3,3,24,No
EMP0599,38,Male,Married,Sales,Manager,2,Technical Degree,Travel_Rarely,Yes,6,1,4,3,4863,Medium,20,1,2,4,2,4,4,1,8,No
EMP0600,28,Male,Married,Research & Development,Manager,3,Life Sciences,Travel_Frequently,Yes,0,0,0,4,15598,Very High,12,1,4,3,1,1,1,4,15,Yes
EMP0601,54,Male,Divorced,Human Resources,Manager,3,Medical,Non-Travel,No,6,4,2,1,11649,High,19,1,0,3,3,2,3,2,21,No
EMP0602,53,Male,Divorced,Sales,Manager,1,Technical Degree,Travel_Frequently,Yes,3,3,3,7,5362,Medium,22,3,3,3,1,1,4,2,25,Yes
EMP0603,52,Male,Married,Sales,Manager,4,Other,Travel_Rarely,Yes,7,7,2,0,15338,Very High,23,2,3,3,1,2,1,2,20,No
EMP0604,36,Male,Married,Research & Development,Laboratory Technician,1,Marketing,Non-Travel,No,12,5,2,2,4292,Medium,18,2,0,3,4,1,4,4,28,No
EMP0605,37,Male,Single,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,No,3,3,3,6,1015,Low,23,3,1,3,2,3,2,2,25,Yes
EMP0606,35,Male,Single,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,No,5,2,0,9,1128,Low,21,2,3,4,1,1,4,1,27,No
EMP0607,58,Female,Married,Research & Development,Laboratory Technician,2,Human Resources,Non-Travel,No,8,7,0,0,5166,Medium,25,2,4,3,3,4,2,3,23,No
EMP0608,31,Male,Married,Sales,Sales Executive,4,Life Sciences,Non-Travel,No,4,4,2,1,2382,Low,20,2,3,3,1,4,3,2,22,Yes
EMP0609,32,Female,Single,Research & Development,Research Scientist,4,Life Sciences,Travel_Rarely,No,13,5,4,2,12167,Very High,20,3,3,3,3,4,3,2,4,No
EMP0610,48,Female,Divorced,Research & Development,Research Director,5,Technical Degree,Travel_Frequently,No,11,1,1,1,7263,High,19,3,4,4,4,1,4,1,2,No
EMP0611,18,Female,Married,Research & Development,Manager,2,Medical,Non-Travel,No,3,3,3,1,2130,Low,19,1,2,3,2,4,1,4,24,No
EMP0612,20,Male,Married,Research & Development,Healthcare Representative,1,Other,Travel_Rarely,No,7,0,7,5,5437,Medium,19,3,1,3,1,4,4,2,6,Yes
EMP0613,33,Male,Single,Sales,Manager,2,Human Resources,Non-Travel,No,12,1,3,6,6215,High,13,3,6,3,2,3,4,1,28,No
EMP0614,40,Male,Single,Sales,Sales Executive,3,Medical,Travel_Rarely,No,8,1,1,5,19337,Very High,17,1,4,3,1,3,3,1,3,No
EMP0615,28,Female,Divorced,Sales,Manager,4,Technical Degree,Non-Travel,No,3,3,1,5,9657,High,22,3,4,3,3,2,3,4,7,No
EMP0616,29,Male,Married,Research & Development,Research Director,4,Technical Degree,Travel_Rarely,No,2,2,2,8,4186,Medium,11,2,5,3,2,2,4,4,10,No
EMP0617,27,Female,Divorced,Sales,Sales Executive,2,Medical,Travel_Rarely,Yes,7,0,2,7,11908,High,19,0,0,4,1,2,3,3,23,No
EMP0618,49,Female,Divorced,Research & Development,Manager,2,Marketing,Travel_Rarely,No,13,0,1,7,4290,Medium,24,1,1,4,4,1,2,2,6,No
EMP0619,33,Male,Married,Research & Development,Research Scientist,2,Technical Degree,Travel_Rarely,Yes,4,3,3,5,4586,Medium,25,0,2,3,3,2,4,3,16,No
EMP0620,25,Male,Single,Sales,Sales Executive,3,Other,Travel_Rarely,No,1,1,1,4,1454,Low,19,0,5,4,2,1,3,1,2,Yes
EMP0621,55,Female,Divorced,Sales,Sales Executive,3,Human Resources,Non-Travel,No,9,6,5,8,2902,Low,13,1,6,3,1,1,4,2,24,No
EMP0622,29,Male,Divorced,Sales,Sales Representative,1,Medical,Travel_Rarely,No,8,2,4,1,3952,Medium,15,0,4,3,2,2,3,1,17,No
EMP0623,41,Male,Married,Research & Development,Healthcare Representative,2,Marketing,Travel_Rarely,No,2,2,2,6,1208,Low,22,0,6,3,1,2,2,1,13,No
EMP0624,45,Female,Divorced,Sales,Sales Representative,1,Medical,Non-Travel,No,11,1,4,5,1956,Low,23,1,6,3,3,1,2,1,1,No
EMP0625,25,Male,Divorced,Research & Development,Manufacturing Director,5,Marketing,Non-Travel,No,1,1,1,6,11334,High,18,1,6,3,4,3,4,4,6,No
EMP0626,45,Female,Married,Research & Development,Research Scientist,3,Marketing,Non-Travel,No,0,0,0,3,2558,Low,16,2,5,3,3,4,2,4,5,No
EMP0627,53,Female,Married,Research & Development,Manager,4,Other,Travel_Rarely,No,13,2,7,8,3233,Medium,20,1,2,3,2,4,2,2,25,No
EMP0628,43,Female,Divorced,Research & Development,Laboratory Technician,5,Human Resources,Travel_Rarely,Yes,7,7,1,6,5714,Medium,20,3,5,3,2,4,3,1,13,No
EMP0629,25,Male,Married,Research & Development,Research Scientist,4,Technical Degree,Travel_Rarely,Yes,10,7,0,1,18436,Very High,19,0,5,3,1,3,4,1,28,Yes
EMP0630,45,Male,Single,Human Resources,Human Resources,5,Marketing,Travel_Rarely,No,2,2,2,3,4462,Medium,24,1,5,3,3,1,3,2,23,No
EMP0631,45,Male,Married,Sales,Sales Representative,1,Technical Degree,Travel_Rarely,No,6,1,2,4,1554,Low,23,2,4,3,1,2,3,3,18,No
EMP0632,54,Male,Single,Sales,Sales Executive,1,Human Resources,Travel_Frequently,No,0,0,0,1,4809,Medium,13,1,4,3,3,1,1,1,29,Yes
EMP0633,58,Male,Single,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,No,0,0,0,9,10253,High,22,0,0,4,2,1,2,4,12,No
EMP0634,53,Male,Divorced,Human Resources,Manager,4,Other,Travel_Frequently,Yes,14,2,7,7,14725,Very High,17,1,3,3,1,2,3,3,7,Yes
EMP0635,44,Male,Single,Research & Development,Manager,5,Other,Travel_Rarely,Yes,11,0,1,0,4172,Medium,23,0,1,3,1,3,3,3,15,No
EMP0636,34,Male,Single,Sales,Manager,2,Life Sciences,Non-Travel,No,8,2,6,2,1898,Low,16,1,0,3,3,4,3,3,3,No
EMP0637,26,Female,Single,Sales,Manager,2,Other,Travel_Rarely,Yes,14,3,6,0,14140,Very High,24,2,2,3,4,4,2,3,16,Yes
EMP0638,50,Male,Married,Human Resources,Manager,3,Marketing,Travel_Frequently,No,11,2,6,4,2714,Low,25,3,5,4,3,1,2,3,1,No
EMP0639,37,Male,Married,Sales,Sales Executive,4,Human Resources,Travel_Rarely,No,7,4,4,7,3812,Medium,15,2,4,3,4,3,2,3,27,No
EMP0640,30,Female,Single,Research & Development,Healthcare Representative,2,Other,Travel_Rarely,No,11,7,0,6,4849,Medium,14,1,5,3,3,4,4,2,16,No
EMP0641,45,Female,Single,Research & Development,Research Director,3,Medical,Travel_Rarely,Yes,12,1,7,8,1836,Low,15,0,4,4,2,3,3,2,24,Yes
EMP0642,46,Male,Single,Research & Development,Manager,3,Human Resources,Travel_Rarely,Yes,2,0,2,1,1145,Low,23,2,6,3,1,2,2,3,12,No
EMP0643,30,Male,Married,Research & Development,Manager,4,Marketing,Travel_Rarely,Yes,5,4,2,7,2265,Low,14,3,1,3,3,1,3,4,19,Yes
EMP0644,52,Male,Single,Research & Development,Manufacturing Director,2,Human Resources,Travel_Frequently,No,10,5,0,7,6827,High,13,3,0,3,2,1,4,2,27,No
EMP0645,23,Female,Divorced,Sales,Sales Representative,2,Other,Travel_Rarely,No,2,2,2,5,14256,Very High,17,0,0,3,3,3,1,2,8,No
EMP0646,35,Female,Married,Research & Development,Healthcare Representative,2,Medical,Travel_Rarely,Yes,12,1,7,2,2525,Low,16,1,2,3,1,4,4,3,23,Yes
EMP0647,22,Female,Single,Research & Development,Research Director,1,Life Sciences,Non-Travel,No,11,0,7,1,9303,High,14,2,6,3,3,3,2,4,12,No
EMP0648,42,Male,Married,Research & Development,Healthcare Representative,2,Marketing,Travel_Rarely,No,3,3,1,7,2081,Low,19,2,0,3,4,2,2,3,15,No
EMP0649,19,Male,Married,Sales,Sales Representative,5,Marketing,Travel_Rarely,Yes,0,0,0,5,4238,Medium,11,0,0,3,1,4,4,4,2,No
EMP0650,27,Male,Married,Human Resources,Human Resources,1,Human Resources,Non-Travel,No,4,0,2,3,1524,Low,11,2,3,3,4,4,3,4,29,No
EMP0651,47,Female,Single,Research & Development,Laboratory Technician,1,Technical Degree,Travel_Rarely,No,0,0,0,4,15417,Very High,19,0,1,3,2,3,2,1,17,No
EMP0652,22,Female,Married,Sales,Sales Executive,1,Technical Degree,Travel_Rarely,Yes,12,5,1,4,10744,High,17,0,5,3,2,2,2,2,7,No
EMP0653,50,Female,Married,Sales,Sales Executive,1,Medical,Travel_Frequently,No,0,0,0,8,7629,High,12,1,0,3,3,4,4,3,13,No
EMP0654,18,Male,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,No,9,1,2,8,9530,High,21,0,2,3,4,1,3,2,1,No
EMP0655,35,Male,Single,Research & Development,Manager,5,Life Sciences,Travel_Rarely,No,14,6,7,7,3626,Medium,20,2,5,3,4,2,4,2,6,No
EMP0656,49,Male,Married,Research & Development,Healthcare Representative,4,Human Resources,Travel_Frequently,No,10,0,0,7,15145,Very High,15,0,4,3,1,4,4,4,13,No
EMP0657,28,Female,Married,Sales,Sales Representative,2,Human Resources,Non-Travel,No,10,3,6,1,6127,High,23,2,6,3,4,3,3,2,11,No
EMP0658,38,Female,Divorced,Sales,Sales Executive,1,Technical Degree,Travel_Rarely,No,13,1,2,2,14433,Very High,14,0,6,3,4,4,3,1,10,No
EMP0659,43,Male,Divorced,Research & Development,Laboratory Technician,4,Other,Travel_Rarely,No,6,6,1,7,4610,Medium,11,1,0,3,1,1,1,3,16,No
EMP0660,42,Male,Single,Research & Development,Manager,3,Life Sciences,Non-Travel,No,11,6,1,4,2266,Low,22,1,0,3,1,2,4,2,27,No
EMP0661,39,Male,Single,Research & Development,Laboratory Technician,4,Other,Travel_Rarely,No,5,4,5,6,3048,Medium,23,0,5,3,4,4,3,3,26,No
EMP0662,44,Male,Married,Human Resources,Human Resources,1,Life Sciences,Non-Travel,Yes,1,1,0,7,2295,Low,19,0,4,3,3,1,2,2,24,Yes
EMP0663,30,Female,Single,Human Resources,Manager,5,Other,Non-Travel,No,13,3,5,5,4902,Medium,25,0,3,4,1,4,1,3,23,No
EMP0664,50,Male,Married,Human Resources,Manager,4,Other,Non-Travel,No,10,6,1,4,3626,Medium,16,1,1,3,1,4,4,3,20,No
EMP0665,51,Female,Single,Research & Development,Research Scientist,1,Life Sciences,Travel_Frequently,No,11,4,2,7,5727,Medium,21,3,3,3,4,2,3,3,17,No
EMP0666,58,Male,Married,Research & Development,Healthcare Representative,1,Medical,Travel_Rarely,No,1,1,1,0,2153,Low,23,0,2,3,4,3,1,2,17,Yes
EMP0667,52,Female,Divorced,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,Yes,10,7,5,0,2495,Low,24,3,5,4,1,3,1,1,4,No
EMP0668,18,Male,Divorced,Research & Development,Laboratory Technician,2,Human Resources,Travel_Rarely,No,6,5,0,0,5973,Medium,22,0,0,3,4,1,2,3,5,No
EMP0669,38,Female,Married,Research & Development,Research Director,5,Other,Travel_Rarely,Yes,0,0,0,2,19008,Very High,16,2,3,3,1,1,1,4,28,Yes
EMP0670,23,Male,Married,Sales,Sales Executive,2,Other,Travel_Rarely,No,12,6,6,9,3229,Medium,14,1,1,4,3,1,4,4,23,No
EMP0671,45,Male,Divorced,Research & Development,Research Scientist,5,Other,Travel_Rarely,No,1,1,1,5,5370,Medium,23,3,2,3,3,2,3,4,14,No
EMP0672,34,Male,Single,Sales,Manager,3,Other,Non-Travel,No,11,0,2,5,10599,High,12,3,6,3,1,3,1,1,20,No
EMP0673,22,Male,Married,Research & Development,Research Scientist,3,Other,Travel_Rarely,No,7,6,1,4,4685,Medium,18,1,3,3,1,1,1,3,10,No
EMP0674,48,Male,Married,Research & Development,Research Director,2,Technical Degree,Non-Travel,No,5,2,5,6,2943,Low,25,3,0,3,2,1,4,1,14,No
EMP0675,22,Male,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,No,14,1,2,4,3045,Medium,25,0,1,3,2,4,2,3,28,No
EMP0676,55,Female,Married,Sales,Manager,4,Other,Travel_Rarely,No,13,3,4,1,1861,Low,18,3,0,4,4,4,2,1,1,No
EMP0677,20,Male,Single,Human Resources,Manager,4,Technical Degree,Travel_Rarely,No,1,1,1,3,14851,Very High,13,0,0,3,4,1,3,3,11,Yes
EMP0678,40,Female,Married,Research & Development,Laboratory Technician,4,Medical,Travel_Rarely,No,6,6,5,0,2677,Low,17,3,2,3,1,4,4,4,26,No
EMP0679,54,Female,Single,Sales,Sales Executive,3,Other,Travel_Rarely,Yes,3,2,2,6,5422,Medium,24,2,1,3,1,4,2,3,23,No
EMP0680,54,Male,Single,Sales,Manager,4,Medical,Travel_Rarely,Yes,1,1,1,3,2836,Low,17,3,4,3,2,4,3,1,18,No
EMP0681,27,Female,Single,Sales,Sales Representative,5,Human Resources,Travel_Rarely,No,11,4,1,3,1978,Low,24,3,6,3,2,2,3,3,16,No
EMP0682,27,Male,Divorced,Sales,Sales Representative,1,Marketing,Travel_Rarely,No,5,2,4,3,9988,High,15,0,0,3,1,1,2,2,29,Yes
EMP0683,36,Male,Married,Human Resources,Manager,2,Life Sciences,Travel_Rarely,No,10,4,5,2,2206,Low,25,1,1,3,3,1,4,3,27,No
EMP0684,34,Male,Married,Research & Development,Manager,5,Marketing,Travel_Frequently,Yes,14,1,0,7,2695,Low,15,2,0,3,3,4,1,4,18,No
EMP0685,38,Female,Married,Research & Development,Laboratory Technician,4,Other,Travel_Frequently,No,8,7,3,3,3506,Medium,25,1,3,3,4,2,2,3,8,No
EMP0686,31,Male,Married,Research & Development,Manufacturing Director,1,Other,Travel_Rarely,No,10,6,0,7,2845,Low,18,0,3,3,1,4,1,2,28,Yes
EMP0687,26,Male,Single,Sales,Manager,2,Marketing,Travel_Rarely,Yes,8,0,6,8,2541,Low,14,2,1,3,1,2,1,2,10,Yes
EMP0688,18,Male,Married,Research & Development,Manufacturing Director,5,Marketing,Travel_Rarely,No,13,5,3,0,8038,High,11,3,6,3,4,1,4,2,26,Yes
EMP0689,30,Female,Single,Sales,Sales Executive,2,Human Resources,Travel_Rarely,No,7,2,7,3,11432,High,11,1,2,3,2,4,4,1,10,No
EMP0690,21,Male,Single,Research & Development,Manager,3,Medical,Non-Travel,No,14,0,4,5,14151,Very High,19,1,4,4,2,1,3,2,5,No
EMP0691,18,Female,Married,Human Resources,Manager,4,Life Sciences,Travel_Rarely,No,2,0,2,7,11021,High,14,1,3,3,3,2,4,1,10,No
EMP0692,57,Female,Single,Research & Development,Manufacturing Director,5,Marketing,Travel_Frequently,No,2,2,2,5,10330,High,11,3,2,3,1,3,3,2,18,No
EMP0693,49,Female,Single,Research & Development,Research Scientist,5,Life Sciences,Travel_Rarely,Yes,1,1,1,5,2064,Low,23,0,4,3,2,2,2,1,21,Yes
EMP0694,51,Female,Married,Sales,Sales Representative,1,Marketing,Travel_Rarely,No,4,4,3,9,8475,High,12,3,3,4,3,3,1,2,24,No
EMP0695,45,Female,Married,Sales,Manager,1,Medical,Non-Travel,No,13,7,2,3,10761,High,20,3,4,3,3,1,4,2,6,No
EMP0696,48,Male,Married,Sales,Manager,1,Life Sciences,Travel_Rarely,No,11,2,5,8,11219,High,17,0,5,3,3,1,2,3,3,No
EMP0697,25,Male,Married,Research & Development,Laboratory Technician,2,Technical Degree,Travel_Rarely,No,13,0,0,6,3112,Medium,12,0,0,3,2,4,3,2,8,No
EMP0698,56,Male,Married,Sales,Sales Representative,4,Medical,Travel_Rarely,No,3,3,2,5,2354,Low,11,3,1,3,2,3,4,3,9,No
EMP0699,43,Male,Married,Research & Development,Healthcare Representative,2,Life Sciences,Travel_Rarely,No,6,3,2,0,7387,High,20,0,3,4,1,2,1,2,5,Yes
EMP0700,51,Male,Single,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,Yes,3,2,1,1,6641,High,24,1,3,3,1,1,2,2,29,No
EMP0701,20,Male,Married,Research & Development,Manager,5,Marketing,Travel_Rarely,No,8,7,6,5,16960,Very High,19,2,0,3,3,3,4,3,2,No
EMP0702,29,Male,Married,Sales,Manager,2,Medical,Travel_Rarely,No,11,0,0,0,2564,Low,24,0,3,3,3,2,4,3,2,No
EMP0703,18,Female,Single,Sales,Sales Representative,2,Medical,Travel_Rarely,No,11,0,3,4,1698,Low,15,2,3,3,2,3,2,1,7,No
EMP0704,22,Male,Divorced,Human Resources,Human Resources,2,Marketing,Non-Travel,No,1,1,1,0,1782,Low,24,1,5,4,2,2,3,4,17,Yes
EMP0705,47,Female,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,Yes,10,0,7,2,7018,High,23,0,3,3,1,2,3,3,10,Yes
EMP0706,47,Male,Single,Research & Development,Laboratory Technician,4,Technical Degree,Non-Travel,No,13,5,1,6,2413,Low,14,3,3,3,1,2,4,1,12,No
EMP0707,34,Female,Single,Sales,Sales Executive,4,Human Resources,Non-Travel,No,5,3,1,4,2543,Low,14,3,3,3,4,2,3,2,2,Yes
EMP0708,40,Female,Single,Human Resources,Human Resources,2,Medical,Travel_Rarely,No,14,1,6,9,18700,Very High,25,1,2,3,1,3,3,3,10,No
EMP0709,32,Male,Single,Research & Development,Manager,3,Marketing,Travel_Frequently,No,6,6,6,0,1128,Low,24,0,3,3,2,3,2,3,20,No
EMP0710,54,Male,Single,Research & Development,Research Scientist,2,Life Sciences,Travel_Rarely,No,3,3,3,0,10690,High,21,3,0,3,3,4,3,2,1,No
EMP0711,38,Male,Married,Research & Development,Manufacturing Director,4,Medical,Non-Travel,Yes,12,6,3,7,5518,Medium,23,0,5,3,4,3,3,2,4,No
EMP0712,31,Male,Divorced,Sales,Manager,5,Life Sciences,Travel_Rarely,No,5,3,2,8,7595,High,11,2,3,3,1,3,2,2,13,No
EMP0713,19,Female,Married,Research & Development,Research Director,3,Medical,Travel_Frequently,Yes,6,5,6,6,3173,Medium,13,3,4,3,1,4,4,2,12,No
